Choose a page replacement algorithm:
Press 1 for FIFO
Press 2 for LRU
Press 3 for Second Chance
Your choice: 
Option chosen: 1
Choose page frame size:
Press 1 for 4-page frames
Press 2 for 8-page frames
Your choice: 
option chosen: 1
Running FIFO:
timestamp: 1647296356218895, page:  9, pagefault: 1
timestamp: 1647296371136290, page:  0, pagefault: 1
timestamp: 1647296371136291, page:  1, pagefault: 1
timestamp: 1647296371136293, page:  2, pagefault: 1
timestamp: 1647296371136294, page:  2, pagefault: 0
timestamp: 1647296371136296, page: 10, pagefault: 1
timestamp: 1647296371136297, page: 13, pagefault: 1
timestamp: 1647296371136299, page:  4, pagefault: 1
timestamp: 1647296371136300, page:  7, pagefault: 1
timestamp: 1647296371136302, page: 12, pagefault: 1
timestamp: 1647296371136303, page: 12, pagefault: 0
timestamp: 1647296371136305, page: 12, pagefault: 0
timestamp: 1647296371136306, page: 12, pagefault: 0
timestamp: 1647296371136308, page:  2, pagefault: 1
timestamp: 1647296371136313, page:  6, pagefault: 1
total pagefaults: 73
Choose a page replacement algorithm:
Press 1 for FIFO
Press 2 for LRU
Press 3 for Second Chance
Your choice: 
Option chosen: 3
Choose page frame size:
Press 1 for 4-page frames
Press 2 for 8-page frames
Your choice: 
option chosen: 1
Running Second Chance:
timestamp: 1647296374693917, page:  9, pagefault: 1
timestamp: 1647296374693921, page: 15, pagefault: 1
timestamp: 1647296374693922, page:  6, pagefault: 1
timestamp: 1647296374693923, page:  8, pagefault: 1
timestamp: 1647296374693924, page:  3, pagefault: 1
timestamp: 1647296374693925, page: 15, pagefault: 0
timestamp: 1647296374693927, page: 11, pagefault: 1
timestamp: 1647296374693928, page: 12, pagefault: 1
timestamp: 1647296374693929, page:  5, pagefault: 1
timestamp: 1647296374693930, page:  7, pagefault: 1
timestamp: 1647296374693931, page:  7, pagefault: 0
timestamp: 1647296374693932, page:  8, pagefault: 1
timestamp: 1647296374693933, page:  6, pagefault: 1
timestamp: 1647296374693934, page: 15, pagefault: 1
timestamp: 1647296374693935, page: 13, pagefault: 1
timestamp: 1647296374693936, page: 12, pagefault: 1
timestamp: 1647296374693937, page: 11, pagefault: 1
timestamp: 1647296374693938, page: 10, pagefault: 1
timestamp: 1647296374693939, page: 11, pagefault: 0
timestamp: 1647296374693940, page: 14, pagefault: 1
timestamp: 1647296374693941, page:  1, pagefault: 1
timestamp: 1647296374693942, page:  2, pagefault: 1
timestamp: 1647296374693943, page:  5, pagefault: 1
timestamp: 1647296374693944, page:  2, pagefault: 0
timestamp: 1647296374693945, page:  4, pagefault: 1
timestamp: 1647296374693946, page: 14, pagefault: 1
timestamp: 1647296374693947, page:  5, pagefault: 0
timestamp: 1647296374693948, page:  3, pagefault: 1
timestamp: 1647296374693949, page: 15, pagefault: 1
timestamp: 1647296374693950, page:  8, pagefault: 1
timestamp: 1647296374693951, page: 15, pagefault: 0
timestamp: 1647296374693952, page: 12, pagefault: 1
timestamp: 1647296374693953, page: 15, pagefault: 0
timestamp: 1647296374693961, page:  0, pagefault: 1
timestamp: 1647296374693962, page:  3, pagefault: 1
timestamp: 1647296374693963, page:  0, pagefault: 0
timestamp: 1647296374693964, page: 10, pagefault: 1
timestamp: 1647296374693965, page: 15, pagefault: 0
timestamp: 1647296374693966, page:  3, pagefault: 0
timestamp: 1647296374693967, page:  2, pagefault: 1
timestamp: 1647296374693968, page:  8, pagefault: 1
timestamp: 1647296374693969, page:  2, pagefault: 0
timestamp: 1647296374693970, page: 11, pagefault: 1
timestamp: 1647296374693971, page:  1, pagefault: 1
timestamp: 1647296374693972, page:  5, pagefault: 1
timestamp: 1647296374693973, page:  1, pagefault: 0
timestamp: 1647296374693974, page: 15, pagefault: 1
timestamp: 1647296374693975, page:  8, pagefault: 1
timestamp: 1647296374693976, page:  5, pagefault: 0
timestamp: 1647296374693977, page:  7, pagefault: 1
timestamp: 1647296374693978, page:  5, pagefault: 0
timestamp: 1647296374693979, page:  7, pagefault: 0
timestamp: 1647296374693980, page:  3, pagefault: 1
timestamp: 1647296374693981, page:  4, pagefault: 1
timestamp: 1647296374693982, page: 15, pagefault: 1
timestamp: 1647296374693983, page: 15, pagefault: 0
timestamp: 1647296374693984, page:  7, pagefault: 0
timestamp: 1647296374693985, page:  6, pagefault: 1
timestamp: 1647296374693986, page: 11, pagefault: 1
timestamp: 1647296374693987, page:  8, pagefault: 1
timestamp: 1647296374693988, page:  1, pagefault: 1
timestamp: 1647296374693989, page:  9, pagefault: 1
timestamp: 1647296374693990, page: 10, pagefault: 1
timestamp: 1647296374693991, page:  1, pagefault: 0
timestamp: 1647296374693993, page:  2, pagefault: 1
timestamp: 1647296374693994, page:  9, pagefault: 0
timestamp: 1647296374693995, page:  2, pagefault: 0
timestamp: 1647296374693996, page:  4, pagefault: 1
timestamp: 1647296374693997, page: 14, pagefault: 1
timestamp: 1647296374693998, page:  0, pagefault: 1
timestamp: 1647296374693999, page: 13, pagefault: 1
timestamp: 1647296374694000, page:  6, pagefault: 1
timestamp: 1647296374694001, page:  4, pagefault: 1
timestamp: 1647296374694002, page: 11, pagefault: 1
timestamp: 1647296374694047, page: 14, pagefault: 1
timestamp: 1647296374694048, page:  2, pagefault: 1
timestamp: 1647296374694049, page: 14, pagefault: 0
timestamp: 1647296374694050, page: 12, pagefault: 1
timestamp: 1647296374694051, page: 13, pagefault: 1
timestamp: 1647296374694052, page:  1, pagefault: 1
timestamp: 1647296374694053, page: 10, pagefault: 1
timestamp: 1647296374694054, page: 11, pagefault: 1
timestamp: 1647296374694055, page:  1, pagefault: 0
timestamp: 1647296374694056, page: 10, pagefault: 0
timestamp: 1647296374694057, page: 15, pagefault: 1
timestamp: 1647296374694058, page:  5, pagefault: 1
timestamp: 1647296374694059, page:  0, pagefault: 1
timestamp: 1647296374694060, page:  1, pagefault: 0
timestamp: 1647296374694061, page:  2, pagefault: 1
timestamp: 1647296374694062, page:  2, pagefault: 0
timestamp: 1647296374694063, page: 10, pagefault: 1
timestamp: 1647296374694064, page: 13, pagefault: 1
timestamp: 1647296374694065, page:  4, pagefault: 1
timestamp: 1647296374694066, page:  7, pagefault: 1
timestamp: 1647296374694067, page: 12, pagefault: 1
timestamp: 1647296374694068, page: 12, pagefault: 0
timestamp: 1647296374694069, page: 12, pagefault: 0
timestamp: 1647296374694070, page: 12, pagefault: 0
timestamp: 1647296374694071, page:  2, pagefault: 0
timestamp: 1647296374694073, page:  6, pagefault: 1
total pagefaults: 71
